0	0	4.14849208176
0	1	4.78143166851
0	2	5.70064416916
0	3	4.91643016505
0	4	5.50714284388
0	5	5.06863264632
0	6	5.63577250184
0	7	5.45928954852
0	8	5.50714284388
0	9	5.619612589
0	10	4.85619881728
0	11	5.28561398852
0	12	5.60347587776
0	13	5.65195561627
0	14	5.70064416916
0	15	5.71692008999
0	16	5.57127206008
0	17	5.68439144993
0	18	5.73321921241
0	19	5.68439144993
0	20	5.30128666781
0	21	5.619612589
0	22	5.63577250184
0	23	5.60347587776
0	24	5.55520495363
0	25	5.93061840611
0	26	5.78225578926
0	27	5.9472191493
0	28	5.93061840611
0	29	5.88095538611
0	30	5.60347587776
0	31	5.70064416916
0	32	5.71692008999
0	33	5.86444744931
0	34	5.86444744931
0	35	5.88095538611
0	36	4.96184729265
0	37	5.99716058847
0	38	5.98049024048
0	39	5.99716058847
0	40	5.99716058847
0	41	4.81126892322
0	42	6.01385413805
0	43	5.99716058847
0	44	5.99716058847
0	45	6.04731084201
0	46	6.01385413805
0	47	6.01385413805
0	48	6.03057088923
0	49	6.01385413805
0	50	5.99716058847
0	51	6.04731084201
0	52	6.08086035237
0	53	6.04731084201
0	54	6.06407399639
0	55	6.06407399639
0	56	6.06407399639
0	57	5.99716058847
0	58	6.03057088923
0	59	6.03057088923
0	60	5.60347587776
0	61	6.03057088923
0	62	6.01385413805
0	63	4.48816347289
0	64	6.01385413805
0	65	6.03057088923
0	66	6.03057088923
0	67	6.03057088923
0	68	6.04731084201
0	69	6.03057088923
0	70	6.03057088923
0	71	6.04731084201
0	72	6.06407399639
0	73	6.06407399639
0	74	5.08398050323
0	75	6.06407399639
0	76	6.06407399639
0	77	6.06407399639
0	78	6.08086035237
0	79	6.09766990994
0	80	6.06407399639
0	81	6.04731084201
0	82	6.08086035237
0	83	6.08086035237
0	84	6.04731084201
0	85	5.65195561627
0	86	5.53916104879
0	87	6.03057088923
0	88	6.06407399639
0	89	6.06407399639
0	90	6.01385413805
0	91	6.06407399639
0	92	6.04731084201
0	93	6.04731084201
0	94	6.06407399639
0	95	6.04731084201
0	96	6.06407399639
0	97	6.06407399639
0	98	6.04731084201
0	99	6.01385413805
1	0	4.24618240911
1	1	4.58975166866
1	2	4.76654784355
1	3	5.30128666781
1	4	5.13016328356
1	5	5.42750335959
1	6	5.33270163117
1	7	4.99224138571
1	8	5.58736236812
1	9	5.02272828516
1	10	5.20759861607
1	11	5.23873516026
1	12	5.57127206008
1	13	4.99224138571
1	14	5.73321921241
1	15	5.60347587776
1	16	5.68439144993
1	17	5.71692008999
1	18	5.6681619323
1	19	5.70064416916
1	20	5.68439144993
1	21	5.60347587776
1	22	5.63577250184
1	23	5.76588706205
1	24	5.91404086451
1	25	5.70064416916
1	26	5.74954153643
1	27	5.9472191493
1	28	5.91404086451
1	29	5.6681619323
1	30	5.70064416916
1	31	5.91404086451
1	32	5.57127206008
1	33	5.8315011805
1	34	5.86444744931
1	35	5.88095538611
1	36	5.98049024048
1	37	5.9472191493
1	38	5.9472191493
1	39	5.96384309409
1	40	5.98049024048
1	41	5.93061840611
1	42	6.01385413805
1	43	5.68439144993
1	44	6.08086035237
1	45	5.9472191493
1	46	5.63577250184
1	47	6.01385413805
1	48	5.99716058847
1	49	6.01385413805
1	50	6.03057088923
1	51	6.04731084201
1	52	6.04731084201
1	53	6.04731084201
1	54	6.06407399639
1	55	6.06407399639
1	56	6.01385413805
1	57	6.01385413805
1	58	5.11474582186
1	59	6.06407399639
1	60	6.04731084201
1	61	6.01385413805
1	62	5.99716058847
1	63	6.03057088923
1	64	6.03057088923
1	65	4.38771215541
1	66	6.03057088923
1	67	6.01385413805
1	68	6.03057088923
1	69	6.03057088923
1	70	5.98049024048
1	71	6.06407399639
1	72	6.06407399639
1	73	6.06407399639
1	74	6.04731084201
1	75	5.25433823475
1	76	6.06407399639
1	77	6.06407399639
1	78	5.50714284388
1	79	6.06407399639
1	80	6.08086035237
1	81	6.08086035237
1	82	6.08086035237
1	83	6.08086035237
1	84	6.06407399639
1	85	6.06407399639
1	86	6.04731084201
1	87	6.04731084201
1	88	6.03057088923
1	89	6.06407399639
1	90	6.06407399639
1	91	5.23873516026
1	92	6.08086035237
1	93	6.06407399639
1	94	5.65195561627
1	95	6.06407399639
1	96	6.04731084201
1	97	5.22315528737
1	98	6.08086035237
1	99	6.06407399639
2	0	4.14849208176
2	1	4.48816347289
2	2	5.45928954852
2	3	5.16106781177
2	4	5.65195561627
2	5	4.90133752571
2	6	5.33270163117
2	7	5.08398050323
2	8	5.52314034554
2	9	4.94668504852
2	10	5.20759861607
2	11	4.48816347289
2	12	5.6681619323
2	13	5.31698254869
2	14	5.6681619323
2	15	5.63577250184
2	16	5.58736236812
2	17	5.81506284849
2	18	5.65195561627
2	19	5.70064416916
2	20	5.65195561627
2	21	5.60347587776
2	22	5.65195561627
2	23	5.44338485325
2	24	5.91404086451
2	25	5.63577250184
2	26	5.79864771808
2	27	5.58736236812
2	28	5.91404086451
2	29	5.88095538611
2	30	5.89748652451
2	31	5.70064416916
2	32	5.58736236812
2	33	5.63577250184
2	34	5.89748652451
2	35	5.88095538611
2	36	5.93061840611
2	37	5.98049024048
2	38	5.98049024048
2	39	5.89748652451
2	40	5.99716058847
2	41	5.91404086451
2	42	5.93061840611
2	43	5.99716058847
2	44	6.01385413805
2	45	6.03057088923
2	46	6.01385413805
2	47	5.96384309409
2	48	5.98049024048
2	49	5.99716058847
2	50	6.01385413805
2	51	6.03057088923
2	52	6.04731084201
2	53	6.06407399639
2	54	6.06407399639
2	55	6.06407399639
2	56	6.04731084201
2	57	6.04731084201
2	58	6.04731084201
2	59	5.39580997706
2	60	6.01385413805
2	61	5.09935156175
2	62	6.04731084201
2	63	6.01385413805
2	64	6.01385413805
2	65	6.01385413805
2	66	6.03057088923
2	67	6.03057088923
2	68	6.03057088923
2	69	6.01385413805
2	70	4.96184729265
2	71	6.08086035237
2	72	6.06407399639
2	73	6.03057088923
2	74	5.619612589
2	75	5.6681619323
2	76	6.06407399639
2	77	6.06407399639
2	78	6.06407399639
2	79	6.08086035237
2	80	6.08086035237
2	81	6.04731084201
2	82	6.06407399639
2	83	6.09766990994
2	84	6.06407399639
2	85	6.08086035237
2	86	6.08086035237
2	87	6.08086035237
2	88	6.08086035237
2	89	6.08086035237
2	90	6.08086035237
2	91	6.08086035237
2	92	6.09766990994
2	93	6.08086035237
2	94	6.09766990994
2	95	6.04731084201
2	96	6.09766990994
2	97	6.06407399639
2	98	6.04731084201
2	99	6.08086035237
3	0	4.1346291271
3	1	4.85619881728
3	2	5.53916104879
3	3	5.49116854383
3	4	5.58736236812
3	5	5.09935156175
3	6	5.23873516026
3	7	5.20759861607
3	8	4.99224138571
3	9	4.93154600598
3	10	4.85619881728
3	11	5.25433823475
3	12	5.45928954852
3	13	5.60347587776
3	14	5.34844391524
3	15	5.6681619323
3	16	5.60347587776
3	17	5.71692008999
3	18	5.63577250184
3	19	5.619612589
3	20	5.65195561627
3	21	5.73321921241
3	22	5.63577250184
3	23	5.55520495363
3	24	5.50714284388
3	25	5.93061840611
